2022-05-31 15:43:19 status installed libcap-ng0:amd64 0.7.9-2.2build3
2022-05-31 15:43:19 startup packages configure
2022-05-31 15:43:19 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:19 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:19 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:20 startup archives unpack
2022-05-31 15:43:20 upgrade libcap2:amd64 1:2.44-1build3 1:2.44-1build3
2022-05-31 15:43:20 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:20 status half-configured libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:20 status unpacked libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:20 status half-installed libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:20 status unpacked libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:20 startup packages configure
2022-05-31 15:43:20 configure libcap2:amd64 1:2.44-1build3 <none>
2022-05-31 15:43:20 status unpacked libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:20 status half-configured libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:20 status installed libcap2:amd64 1:2.44-1build3
2022-05-31 15:43:21 startup packages configure
2022-05-31 15:43:21 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:21 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:21 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:22 startup archives unpack
2022-05-31 15:43:22 upgrade libcom-err2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2022-05-31 15:43:22 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:22 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:22 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:22 status half-installed libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:22 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:22 startup packages configure
2022-05-31 15:43:22 configure libcom-err2:amd64 1.46.5-2ubuntu1 <none>
2022-05-31 15:43:22 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:22 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:22 status installed libcom-err2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:23 startup packages configure
2022-05-31 15:43:23 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:23 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:23 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:24 startup archives unpack
2022-05-31 15:43:24 upgrade libcrypt1:amd64 1:4.4.27-1 1:4.4.27-1
2022-05-31 15:43:24 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:24 status half-configured libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 status unpacked libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 status half-installed libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 status unpacked libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 startup packages configure
2022-05-31 15:43:24 configure libcrypt1:amd64 1:4.4.27-1 <none>
2022-05-31 15:43:24 status unpacked libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 status half-configured libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 status installed libcrypt1:amd64 1:4.4.27-1
2022-05-31 15:43:24 startup packages configure
2022-05-31 15:43:24 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:24 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:24 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:26 startup archives unpack
2022-05-31 15:43:26 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:26 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 startup packages configure
2022-05-31 15:43:26 configure libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 <none>
2022-05-31 15:43:26 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 status installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2022-05-31 15:43:26 startup packages configure
2022-05-31 15:43:26 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:26 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:26 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:28 startup archives unpack
2022-05-31 15:43:28 upgrade libdebconfclient0:amd64 0.261ubuntu1 0.261ubuntu1
2022-05-31 15:43:28 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:28 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 status half-installed libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 startup packages configure
2022-05-31 15:43:28 configure libdebconfclient0:amd64 0.261ubuntu1 <none>
2022-05-31 15:43:28 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 status installed libdebconfclient0:amd64 0.261ubuntu1
2022-05-31 15:43:28 startup packages configure
2022-05-31 15:43:28 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:28 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:28 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:29 startup archives unpack
2022-05-31 15:43:29 upgrade libext2fs2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2022-05-31 15:43:29 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:29 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:29 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:29 status half-installed libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:29 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:30 startup packages configure
2022-05-31 15:43:30 configure libext2fs2:amd64 1.46.5-2ubuntu1 <none>
2022-05-31 15:43:30 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:30 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:30 status installed libext2fs2:amd64 1.46.5-2ubuntu1
2022-05-31 15:43:30 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:30 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:30 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:31 startup archives unpack
2022-05-31 15:43:31 upgrade libffi8:amd64 3.4.2-4 3.4.2-4
2022-05-31 15:43:31 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:31 status half-configured libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 status unpacked libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 status half-installed libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 status unpacked libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 startup packages configure
2022-05-31 15:43:31 configure libffi8:amd64 3.4.2-4 <none>
2022-05-31 15:43:31 status unpacked libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 status half-configured libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 status installed libffi8:amd64 3.4.2-4
2022-05-31 15:43:31 startup packages configure
2022-05-31 15:43:31 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:31 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:31 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:33 startup archives unpack
2022-05-31 15:43:33 upgrade libgcc-s1:amd64 12-20220319-1ubuntu1 12-20220319-1ubuntu1
2022-05-31 15:43:33 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:33 status half-configured libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 status unpacked libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 status half-installed libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 status unpacked libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 startup packages configure
2022-05-31 15:43:33 configure libgcc-s1:amd64 12-20220319-1ubuntu1 <none>
2022-05-31 15:43:33 status unpacked libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 status half-configured libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 status installed libgcc-s1:amd64 12-20220319-1ubuntu1
2022-05-31 15:43:33 startup packages configure
2022-05-31 15:43:33 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:33 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:33 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:35 startup archives unpack
2022-05-31 15:43:35 upgrade libgcrypt20:amd64 1.9.4-3ubuntu3 1.9.4-3ubuntu3
2022-05-31 15:43:35 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:35 status half-configured libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 status unpacked libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 status half-installed libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 status unpacked libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 startup packages configure
2022-05-31 15:43:35 configure libgcrypt20:amd64 1.9.4-3ubuntu3 <none>
2022-05-31 15:43:35 status unpacked libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 status half-configured libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 status installed libgcrypt20:amd64 1.9.4-3ubuntu3
2022-05-31 15:43:35 startup packages configure
2022-05-31 15:43:35 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:35 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:35 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:37 startup archives unpack
2022-05-31 15:43:37 upgrade libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:37 status half-configured libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 status half-installed libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 startup packages configure
2022-05-31 15:43:37 configure libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1 <none>
2022-05-31 15:43:37 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 status half-configured libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 status installed libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2022-05-31 15:43:37 startup packages configure
2022-05-31 15:43:37 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:37 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:37 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:39 startup archives unpack
2022-05-31 15:43:39 upgrade libgnutls30:amd64 3.7.3-4ubuntu1 3.7.3-4ubuntu1
2022-05-31 15:43:39 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:39 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 status half-installed libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 startup packages configure
2022-05-31 15:43:39 configure libgnutls30:amd64 3.7.3-4ubuntu1 <none>
2022-05-31 15:43:39 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 status installed libgnutls30:amd64 3.7.3-4ubuntu1
2022-05-31 15:43:39 startup packages configure
2022-05-31 15:43:39 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:39 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:39 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:41 startup archives unpack
2022-05-31 15:43:41 upgrade libgpg-error0:amd64 1.43-3 1.43-3
2022-05-31 15:43:41 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:41 status half-configured libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 status unpacked libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 status half-installed libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 status unpacked libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 startup packages configure
2022-05-31 15:43:41 configure libgpg-error0:amd64 1.43-3 <none>
2022-05-31 15:43:41 status unpacked libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 status half-configured libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 status installed libgpg-error0:amd64 1.43-3
2022-05-31 15:43:41 startup packages configure
2022-05-31 15:43:41 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:41 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:41 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:43 startup archives unpack
2022-05-31 15:43:43 upgrade libgssapi-krb5-2:amd64 1.19.2-2 1.19.2-2
2022-05-31 15:43:43 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:43 status half-configured libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 status unpacked libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 status half-installed libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 status unpacked libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 startup packages configure
2022-05-31 15:43:43 configure libgssapi-krb5-2:amd64 1.19.2-2 <none>
2022-05-31 15:43:43 status unpacked libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 status half-configured libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 status installed libgssapi-krb5-2:amd64 1.19.2-2
2022-05-31 15:43:43 startup packages configure
2022-05-31 15:43:43 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:43 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:43 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:44 startup archives unpack
2022-05-31 15:43:44 upgrade libhogweed6:amd64 3.7.3-1build2 3.7.3-1build2
2022-05-31 15:43:44 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:44 status half-configured libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:44 status unpacked libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:44 status half-installed libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:44 status unpacked libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:45 startup packages configure
2022-05-31 15:43:45 configure libhogweed6:amd64 3.7.3-1build2 <none>
2022-05-31 15:43:45 status unpacked libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:45 status half-configured libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:45 status installed libhogweed6:amd64 3.7.3-1build2
2022-05-31 15:43:45 startup packages configure
2022-05-31 15:43:45 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:45 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:45 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:46 startup archives unpack
2022-05-31 15:43:46 upgrade libidn2-0:amd64 2.3.2-2build1 2.3.2-2build1
2022-05-31 15:43:46 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:46 status half-configured libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:46 status unpacked libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:46 status half-installed libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:46 status unpacked libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:46 startup packages configure
2022-05-31 15:43:46 configure libidn2-0:amd64 2.3.2-2build1 <none>
2022-05-31 15:43:46 status unpacked libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:46 status half-configured libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:46 status installed libidn2-0:amd64 2.3.2-2build1
2022-05-31 15:43:47 startup packages configure
2022-05-31 15:43:47 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:47 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:47 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:48 startup archives unpack
2022-05-31 15:43:48 upgrade libk5crypto3:amd64 1.19.2-2 1.19.2-2
2022-05-31 15:43:48 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:48 status half-configured libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:48 status unpacked libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:48 status half-installed libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:48 status unpacked libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:48 startup packages configure
2022-05-31 15:43:48 configure libk5crypto3:amd64 1.19.2-2 <none>
2022-05-31 15:43:48 status unpacked libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:48 status half-configured libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:48 status installed libk5crypto3:amd64 1.19.2-2
2022-05-31 15:43:49 startup packages configure
2022-05-31 15:43:49 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:49 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:49 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:50 startup archives unpack
2022-05-31 15:43:50 upgrade libkeyutils1:amd64 1.6.1-2ubuntu3 1.6.1-2ubuntu3
2022-05-31 15:43:50 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:50 status half-configured libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 status unpacked libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 status half-installed libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 status unpacked libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 startup packages configure
2022-05-31 15:43:50 configure libkeyutils1:amd64 1.6.1-2ubuntu3 <none>
2022-05-31 15:43:50 status unpacked libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 status half-configured libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 status installed libkeyutils1:amd64 1.6.1-2ubuntu3
2022-05-31 15:43:50 startup packages configure
2022-05-31 15:43:50 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:50 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:50 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:52 startup archives unpack
2022-05-31 15:43:52 upgrade libkrb5-3:amd64 1.19.2-2 1.19.2-2
2022-05-31 15:43:52 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:52 status half-configured libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 status unpacked libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 status half-installed libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 status unpacked libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 startup packages configure
2022-05-31 15:43:52 configure libkrb5-3:amd64 1.19.2-2 <none>
2022-05-31 15:43:52 status unpacked libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 status half-configured libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 status installed libkrb5-3:amd64 1.19.2-2
2022-05-31 15:43:52 startup packages configure
2022-05-31 15:43:52 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:52 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:52 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:54 startup archives unpack
2022-05-31 15:43:54 upgrade libkrb5support0:amd64 1.19.2-2 1.19.2-2
2022-05-31 15:43:54 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:54 status half-configured libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 status unpacked libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 status half-installed libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 status unpacked libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 startup packages configure
2022-05-31 15:43:54 configure libkrb5support0:amd64 1.19.2-2 <none>
2022-05-31 15:43:54 status unpacked libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 status half-configured libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 status installed libkrb5support0:amd64 1.19.2-2
2022-05-31 15:43:54 startup packages configure
2022-05-31 15:43:54 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:54 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:54 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:56 startup archives unpack
2022-05-31 15:43:56 upgrade liblz4-1:amd64 1.9.3-2build2 1.9.3-2build2
2022-05-31 15:43:56 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:56 status half-configured liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 status unpacked liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 status half-installed liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 status unpacked liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 startup packages configure
2022-05-31 15:43:56 configure liblz4-1:amd64 1.9.3-2build2 <none>
2022-05-31 15:43:56 status unpacked liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 status half-configured liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 status installed liblz4-1:amd64 1.9.3-2build2
2022-05-31 15:43:56 startup packages configure
2022-05-31 15:43:56 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:56 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:56 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:58 startup archives unpack
2022-05-31 15:43:58 upgrade liblzma5:amd64 5.2.5-2ubuntu1 5.2.5-2ubuntu1
2022-05-31 15:43:58 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:58 status half-configured liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 status unpacked liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 status half-installed liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 status unpacked liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 startup packages configure
2022-05-31 15:43:58 configure liblzma5:amd64 5.2.5-2ubuntu1 <none>
2022-05-31 15:43:58 status unpacked liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 status half-configured liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 status installed liblzma5:amd64 5.2.5-2ubuntu1
2022-05-31 15:43:58 startup packages configure
2022-05-31 15:43:58 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:43:58 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:43:58 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:00 startup archives unpack
2022-05-31 15:44:00 upgrade libmount1:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2022-05-31 15:44:00 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:00 status half-configured libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 status unpacked libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 status half-installed libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 status unpacked libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 startup packages configure
2022-05-31 15:44:00 configure libmount1:amd64 2.37.2-4ubuntu3 <none>
2022-05-31 15:44:00 status unpacked libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 status half-configured libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 status installed libmount1:amd64 2.37.2-4ubuntu3
2022-05-31 15:44:00 startup packages configure
2022-05-31 15:44:00 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:44:00 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:00 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:01 startup archives unpack
2022-05-31 15:44:01 upgrade libncurses6:amd64 6.3-2 6.3-2
2022-05-31 15:44:01 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:01 status half-configured libncurses6:amd64 6.3-2
2022-05-31 15:44:01 status unpacked libncurses6:amd64 6.3-2
2022-05-31 15:44:01 status half-installed libncurses6:amd64 6.3-2
2022-05-31 15:44:02 status unpacked libncurses6:amd64 6.3-2
2022-05-31 15:44:02 startup packages configure
2022-05-31 15:44:02 configure libncurses6:amd64 6.3-2 <none>
2022-05-31 15:44:02 status unpacked libncurses6:amd64 6.3-2
2022-05-31 15:44:02 status half-configured libncurses6:amd64 6.3-2
2022-05-31 15:44:02 status installed libncurses6:amd64 6.3-2
2022-05-31 15:44:02 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-05-31 15:44:02 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:02 status installed libc-bin:amd64 2.35-0ubuntu3
2022-05-31 15:44:03 startup archives unpack
